name,in_sdl,funclike,header,usable,selected,stage,cause,also_contains,depends_on,unexpected,body,root_cause
SDL_JOYHATMOTION,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JOYHATMOTION_renamed_SDL_EVENT_JOYSTICK_HAT_MOTION,,SDL_JOYHATMOTION_renamed_SDL_EVENT_JOYSTICK_HAT_MOTION,sdl2-compat-sentinel
SDL_JOYSTICK_AXIS_MAX,yes,no,SDL_joystick.h,yes,yes,bound,-,,,,32767,-
SDL_JOYSTICK_AXIS_MIN,yes,no,SDL_joystick.h,yes,yes,bound,-,,,,-32768,-
SDL_JOYSTICK_TYPE_GAMECONTROLLER,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JOYSTICK_TYPE_GAMECONTROLLER_renamed_SDL_JOYSTICK_TYPE_GAMEPAD,,SDL_JOYSTICK_TYPE_GAMECONTROLLER_renamed_SDL_JOYSTICK_TYPE_GAMEPAD,sdl2-compat-sentinel
SDL_JoystickAttachVirtualEx,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickAttachVirtualEx_renamed_SDL_AttachVirtualJoystick,,SDL_JoystickAttachVirtualEx_renamed_SDL_AttachVirtualJoystick,sdl2-compat-sentinel
SDL_JoystickClose,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickClose_renamed_SDL_CloseJoystick,,SDL_JoystickClose_renamed_SDL_CloseJoystick,sdl2-compat-sentinel
SDL_JoystickDetachVirtual,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickDetachVirtual_renamed_SDL_DetachVirtualJoystick,,SDL_JoystickDetachVirtual_renamed_SDL_DetachVirtualJoystick,sdl2-compat-sentinel
SDL_JoystickFromInstanceID,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickFromInstanceID_renamed_SDL_GetJoystickFromID,,SDL_JoystickFromInstanceID_renamed_SDL_GetJoystickFromID,sdl2-compat-sentinel
SDL_JoystickFromPlayerIndex,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickFromPlayerIndex_renamed_SDL_GetJoystickFromPlayerIndex,,SDL_JoystickFromPlayerIndex_renamed_SDL_GetJoystickFromPlayerIndex,sdl2-compat-sentinel
SDL_JoystickGUID,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGUID_renamed_SDL_GUID,,SDL_JoystickGUID_renamed_SDL_GUID,sdl2-compat-sentinel
SDL_JoystickGetAttached,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetAttached_renamed_SDL_JoystickConnected,,SDL_JoystickGetAttached_renamed_SDL_JoystickConnected,sdl2-compat-sentinel
SDL_JoystickGetAxis,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetAxis_renamed_SDL_GetJoystickAxis,,SDL_JoystickGetAxis_renamed_SDL_GetJoystickAxis,sdl2-compat-sentinel
SDL_JoystickGetAxisInitialState,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetAxisInitialState_renamed_SDL_GetJoystickAxisInitialState,,SDL_JoystickGetAxisInitialState_renamed_SDL_GetJoystickAxisInitialState,sdl2-compat-sentinel
SDL_JoystickGetBall,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetBall_renamed_SDL_GetJoystickBall,,SDL_JoystickGetBall_renamed_SDL_GetJoystickBall,sdl2-compat-sentinel
SDL_JoystickGetButton,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetButton_renamed_SDL_GetJoystickButton,,SDL_JoystickGetButton_renamed_SDL_GetJoystickButton,sdl2-compat-sentinel
SDL_JoystickGetFirmwareVersion,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetFirmwareVersion_renamed_SDL_GetJoystickFirmwareVersion,,SDL_JoystickGetFirmwareVersion_renamed_SDL_GetJoystickFirmwareVersion,sdl2-compat-sentinel
SDL_JoystickGetGUID,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetGUID_renamed_SDL_GetJoystickGUID,,SDL_JoystickGetGUID_renamed_SDL_GetJoystickGUID,sdl2-compat-sentinel
SDL_JoystickGetGUIDFromString,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetGUIDFromString_renamed_SDL_GUIDFromString,,SDL_JoystickGetGUIDFromString_renamed_SDL_GUIDFromString,sdl2-compat-sentinel
SDL_JoystickGetHat,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetHat_renamed_SDL_GetJoystickHat,,SDL_JoystickGetHat_renamed_SDL_GetJoystickHat,sdl2-compat-sentinel
SDL_JoystickGetPlayerIndex,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetPlayerIndex_renamed_SDL_GetJoystickPlayerIndex,,SDL_JoystickGetPlayerIndex_renamed_SDL_GetJoystickPlayerIndex,sdl2-compat-sentinel
SDL_JoystickGetProduct,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetProduct_renamed_SDL_GetJoystickProduct,,SDL_JoystickGetProduct_renamed_SDL_GetJoystickProduct,sdl2-compat-sentinel
SDL_JoystickGetProductVersion,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetProductVersion_renamed_SDL_GetJoystickProductVersion,,SDL_JoystickGetProductVersion_renamed_SDL_GetJoystickProductVersion,sdl2-compat-sentinel
SDL_JoystickGetSerial,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetSerial_renamed_SDL_GetJoystickSerial,,SDL_JoystickGetSerial_renamed_SDL_GetJoystickSerial,sdl2-compat-sentinel
SDL_JoystickGetType,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetType_renamed_SDL_GetJoystickType,,SDL_JoystickGetType_renamed_SDL_GetJoystickType,sdl2-compat-sentinel
SDL_JoystickGetVendor,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickGetVendor_renamed_SDL_GetJoystickVendor,,SDL_JoystickGetVendor_renamed_SDL_GetJoystickVendor,sdl2-compat-sentinel
SDL_JoystickInstanceID,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickInstanceID_renamed_SDL_GetJoystickID,,SDL_JoystickInstanceID_renamed_SDL_GetJoystickID,sdl2-compat-sentinel
SDL_JoystickIsHaptic,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickIsHaptic_renamed_SDL_IsJoystickHaptic,,SDL_JoystickIsHaptic_renamed_SDL_IsJoystickHaptic,sdl2-compat-sentinel
SDL_JoystickIsVirtual,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickIsVirtual_renamed_SDL_IsJoystickVirtual,,SDL_JoystickIsVirtual_renamed_SDL_IsJoystickVirtual,sdl2-compat-sentinel
SDL_JoystickName,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickName_renamed_SDL_GetJoystickName,,SDL_JoystickName_renamed_SDL_GetJoystickName,sdl2-compat-sentinel
SDL_JoystickNumAxes,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickNumAxes_renamed_SDL_GetNumJoystickAxes,,SDL_JoystickNumAxes_renamed_SDL_GetNumJoystickAxes,sdl2-compat-sentinel
SDL_JoystickNumBalls,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickNumBalls_renamed_SDL_GetNumJoystickBalls,,SDL_JoystickNumBalls_renamed_SDL_GetNumJoystickBalls,sdl2-compat-sentinel
SDL_JoystickNumButtons,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickNumButtons_renamed_SDL_GetNumJoystickButtons,,SDL_JoystickNumButtons_renamed_SDL_GetNumJoystickButtons,sdl2-compat-sentinel
SDL_JoystickNumHats,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickNumHats_renamed_SDL_GetNumJoystickHats,,SDL_JoystickNumHats_renamed_SDL_GetNumJoystickHats,sdl2-compat-sentinel
SDL_JoystickOpen,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickOpen_renamed_SDL_OpenJoystick,,SDL_JoystickOpen_renamed_SDL_OpenJoystick,sdl2-compat-sentinel
SDL_JoystickPath,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickPath_renamed_SDL_GetJoystickPath,,SDL_JoystickPath_renamed_SDL_GetJoystickPath,sdl2-compat-sentinel
SDL_JoystickRumble,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickRumble_renamed_SDL_RumbleJoystick,,SDL_JoystickRumble_renamed_SDL_RumbleJoystick,sdl2-compat-sentinel
SDL_JoystickRumbleTriggers,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickRumbleTriggers_renamed_SDL_RumbleJoystickTriggers,,SDL_JoystickRumbleTriggers_renamed_SDL_RumbleJoystickTriggers,sdl2-compat-sentinel
SDL_JoystickSendEffect,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickSendEffect_renamed_SDL_SendJoystickEffect,,SDL_JoystickSendEffect_renamed_SDL_SendJoystickEffect,sdl2-compat-sentinel
SDL_JoystickSetLED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickSetLED_renamed_SDL_SetJoystickLED,,SDL_JoystickSetLED_renamed_SDL_SetJoystickLED,sdl2-compat-sentinel
SDL_JoystickSetPlayerIndex,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickSetPlayerIndex_renamed_SDL_SetJoystickPlayerIndex,,SDL_JoystickSetPlayerIndex_renamed_SDL_SetJoystickPlayerIndex,sdl2-compat-sentinel
SDL_JoystickSetVirtualAxis,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickSetVirtualAxis_renamed_SDL_SetJoystickVirtualAxis,,SDL_JoystickSetVirtualAxis_renamed_SDL_SetJoystickVirtualAxis,sdl2-compat-sentinel
SDL_JoystickSetVirtualButton,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickSetVirtualButton_renamed_SDL_SetJoystickVirtualButton,,SDL_JoystickSetVirtualButton_renamed_SDL_SetJoystickVirtualButton,sdl2-compat-sentinel
SDL_JoystickSetVirtualHat,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickSetVirtualHat_renamed_SDL_SetJoystickVirtualHat,,SDL_JoystickSetVirtualHat_renamed_SDL_SetJoystickVirtualHat,sdl2-compat-sentinel
SDL_JoystickUpdate,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_JoystickUpdate_renamed_SDL_UpdateJoysticks,,SDL_JoystickUpdate_renamed_SDL_UpdateJoysticks,sdl2-compat-sentinel
SDL_KEYDOWN,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_KEYDOWN_renamed_SDL_EVENT_KEY_DOWN,,SDL_KEYDOWN_renamed_SDL_EVENT_KEY_DOWN,sdl2-compat-sentinel
SDL_KEYMAPCHANGED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_KEYMAPCHANGED_renamed_SDL_EVENT_KEYMAP_CHANGED,,SDL_KEYMAPCHANGED_renamed_SDL_EVENT_KEYMAP_CHANGED,sdl2-compat-sentinel
SDL_KEYUP,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_KEYUP_renamed_SDL_EVENT_KEY_UP,,SDL_KEYUP_renamed_SDL_EVENT_KEY_UP,sdl2-compat-sentinel
SDL_KMOD_ALT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,(SDL_KMOD_LALT | SDL_KMOD_RALT),-
SDL_KMOD_CAPS,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x2000u,-
SDL_KMOD_CTRL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,(SDL_KMOD_LCTRL | SDL_KMOD_RCTRL),-
SDL_KMOD_GUI,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,(SDL_KMOD_LGUI | SDL_KMOD_RGUI),-
SDL_KMOD_LALT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0100u,-
SDL_KMOD_LCTRL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0040u,-
SDL_KMOD_LEVEL5,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0004u,-
SDL_KMOD_LGUI,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0400u,-
SDL_KMOD_LSHIFT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0001u,-
SDL_KMOD_MODE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x4000u,-
SDL_KMOD_NONE,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0000u,-
SDL_KMOD_NUM,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x1000u,-
SDL_KMOD_RALT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0200u,-
SDL_KMOD_RCTRL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0080u,-
SDL_KMOD_RGUI,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0800u,-
SDL_KMOD_RSHIFT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x0002u,-
SDL_KMOD_SCROLL,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,0x8000u,-
SDL_KMOD_SHIFT,yes,no,SDL_keycode.h,yes,yes,bound,-,,,,(SDL_KMOD_LSHIFT | SDL_KMOD_RSHIFT),-
SDL_LASTEVENT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LASTEVENT_renamed_SDL_EVENT_LAST,,SDL_LASTEVENT_renamed_SDL_EVENT_LAST,sdl2-compat-sentinel
SDL_LIL_ENDIAN,yes,no,SDL_endian.h,yes,yes,bound,-,,,,1234,-
SDL_LINE,yes,no,SDL_assert.h,no,no,resolve,predefined-macro,,__LINE__,,__LINE__,predefined-macro
SDL_LOCALECHANGED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LOCALECHANGED_renamed_SDL_EVENT_LOCALE_CHANGED,,SDL_LOCALECHANGED_renamed_SDL_EVENT_LOCALE_CHANGED,sdl2-compat-sentinel
SDL_LinuxSetThreadPriority,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LinuxSetThreadPriority_renamed_SDL_SetLinuxThreadPriority,,SDL_LinuxSetThreadPriority_renamed_SDL_SetLinuxThreadPriority,sdl2-compat-sentinel
SDL_LinuxSetThreadPriorityAndPolicy,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LinuxSetThreadPriorityAndPolicy_renamed_SDL_SetLinuxThreadPriorityAndPolicy,,SDL_LinuxSetThreadPriorityAndPolicy_renamed_SDL_SetLinuxThreadPriorityAndPolicy,sdl2-compat-sentinel
SDL_LoadBMP_RW,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LoadBMP_RW_renamed_SDL_LoadBMP_IO,,SDL_LoadBMP_RW_renamed_SDL_LoadBMP_IO,sdl2-compat-sentinel
SDL_LoadWAV_RW,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LoadWAV_RW_renamed_SDL_LoadWAV_IO,,SDL_LoadWAV_RW_renamed_SDL_LoadWAV_IO,sdl2-compat-sentinel
SDL_LogGetOutputFunction,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LogGetOutputFunction_renamed_SDL_GetLogOutputFunction,,SDL_LogGetOutputFunction_renamed_SDL_GetLogOutputFunction,sdl2-compat-sentinel
SDL_LogGetPriority,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LogGetPriority_renamed_SDL_GetLogPriority,,SDL_LogGetPriority_renamed_SDL_GetLogPriority,sdl2-compat-sentinel
SDL_LogResetPriorities,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LogResetPriorities_renamed_SDL_ResetLogPriorities,,SDL_LogResetPriorities_renamed_SDL_ResetLogPriorities,sdl2-compat-sentinel
SDL_LogSetAllPriority,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LogSetAllPriority_renamed_SDL_SetLogPriorities,,SDL_LogSetAllPriority_renamed_SDL_SetLogPriorities,sdl2-compat-sentinel
SDL_LogSetOutputFunction,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LogSetOutputFunction_renamed_SDL_SetLogOutputFunction,,SDL_LogSetOutputFunction_renamed_SDL_SetLogOutputFunction,sdl2-compat-sentinel
SDL_LogSetPriority,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LogSetPriority_renamed_SDL_SetLogPriority,,SDL_LogSetPriority_renamed_SDL_SetLogPriority,sdl2-compat-sentinel
SDL_LowerBlit,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LowerBlit_renamed_SDL_BlitSurfaceUnchecked,,SDL_LowerBlit_renamed_SDL_BlitSurfaceUnchecked,sdl2-compat-sentinel
SDL_LowerBlitScaled,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_LowerBlitScaled_renamed_SDL_BlitSurfaceUncheckedScaled,,SDL_LowerBlitScaled_renamed_SDL_BlitSurfaceUncheckedScaled,sdl2-compat-sentinel
SDL_MAJOR_VERSION,yes,no,SDL_version.h,yes,yes,bound,-,,,,3,-
SDL_MALLOC,yes,no,SDL_begin_code.h,no,no,parse,attribute,,,__attribute__,__attribute__((malloc)),attribute
SDL_MAX_SINT16,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0x7FFF,((Sint16)0x7FFF),cast
SDL_MAX_SINT32,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0x7FFFFFFF,((Sint32)0x7FFFFFFF),cast
SDL_MAX_SINT64,yes,no,SDL_stdinc.h,no,no,typecheck,cascade,,SDL_SINT64_C,,SDL_SINT64_C(0x7FFFFFFFFFFFFFFF),token-paste
SDL_MAX_SINT8,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0x7F,((Sint8)0x7F),cast
SDL_MAX_TIME,yes,no,SDL_stdinc.h,no,no,typecheck,cascade,,SDL_MAX_SINT64,,SDL_MAX_SINT64,token-paste
SDL_MAX_UINT16,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0xFFFF,((Uint16)0xFFFF),cast
SDL_MAX_UINT32,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0xFFFFFFFFu,((Uint32)0xFFFFFFFFu),cast
SDL_MAX_UINT64,yes,no,SDL_stdinc.h,no,no,typecheck,cascade,,SDL_UINT64_C,,SDL_UINT64_C(0xFFFFFFFFFFFFFFFF),token-paste
SDL_MAX_UINT8,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0xFF,((Uint8)0xFF),cast
SDL_MESSAGEBOX_BUTTONS_LEFT_TO_RIGHT,yes,no,SDL_messagebox.h,yes,yes,bound,-,,,,0x00000080u,-
SDL_MESSAGEBOX_BUTTONS_RIGHT_TO_LEFT,yes,no,SDL_messagebox.h,yes,yes,bound,-,,,,0x00000100u,-
SDL_MESSAGEBOX_BUTTON_ESCAPEKEY_DEFAULT,yes,no,SDL_messagebox.h,yes,yes,bound,-,,,,0x00000002u,-
SDL_MESSAGEBOX_BUTTON_RETURNKEY_DEFAULT,yes,no,SDL_messagebox.h,yes,yes,bound,-,,,,0x00000001u,-
SDL_MESSAGEBOX_COLOR_MAX,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MESSAGEBOX_COLOR_MAX_renamed_SDL_MESSAGEBOX_COLOR_COUNT,,SDL_MESSAGEBOX_COLOR_MAX_renamed_SDL_MESSAGEBOX_COLOR_COUNT,sdl2-compat-sentinel
SDL_MESSAGEBOX_ERROR,yes,no,SDL_messagebox.h,yes,yes,bound,-,,,,0x00000010u,-
SDL_MESSAGEBOX_INFORMATION,yes,no,SDL_messagebox.h,yes,yes,bound,-,,,,0x00000040u,-
SDL_MESSAGEBOX_WARNING,yes,no,SDL_messagebox.h,yes,yes,bound,-,,,,0x00000020u,-
SDL_MICRO_VERSION,yes,no,SDL_version.h,yes,yes,bound,-,,,,0,-
SDL_MINOR_VERSION,yes,no,SDL_version.h,yes,yes,bound,-,,,,5,-
SDL_MIN_SINT16,yes,no,SDL_stdinc.h,no,no,parse,cast,,,(,((Sint16)(~0x7FFF)),cast
SDL_MIN_SINT32,yes,no,SDL_stdinc.h,no,no,parse,cast,,,(,((Sint32)(~0x7FFFFFFF)),cast
SDL_MIN_SINT64,yes,no,SDL_stdinc.h,no,no,typecheck,cascade,,SDL_SINT64_C,,~SDL_SINT64_C(0x7FFFFFFFFFFFFFFF),token-paste
SDL_MIN_SINT8,yes,no,SDL_stdinc.h,no,no,parse,cast,,,(,((Sint8)(~0x7F)),cast
SDL_MIN_TIME,yes,no,SDL_stdinc.h,no,no,typecheck,cascade,,SDL_MIN_SINT64,,SDL_MIN_SINT64,token-paste
SDL_MIN_UINT16,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0x0000,((Uint16)0x0000),cast
SDL_MIN_UINT32,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0x00000000,((Uint32)0x00000000),cast
SDL_MIN_UINT64,yes,no,SDL_stdinc.h,no,no,typecheck,cascade,,SDL_UINT64_C,,SDL_UINT64_C(0x0000000000000000),token-paste
SDL_MIN_UINT8,yes,no,SDL_stdinc.h,no,no,parse,cast,,,0x00,((Uint8)0x00),cast
SDL_MOUSEBUTTONDOWN,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MOUSEBUTTONDOWN_renamed_SDL_EVENT_MOUSE_BUTTON_DOWN,,SDL_MOUSEBUTTONDOWN_renamed_SDL_EVENT_MOUSE_BUTTON_DOWN,sdl2-compat-sentinel
SDL_MOUSEBUTTONUP,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MOUSEBUTTONUP_renamed_SDL_EVENT_MOUSE_BUTTON_UP,,SDL_MOUSEBUTTONUP_renamed_SDL_EVENT_MOUSE_BUTTON_UP,sdl2-compat-sentinel
SDL_MOUSEMOTION,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MOUSEMOTION_renamed_SDL_EVENT_MOUSE_MOTION,,SDL_MOUSEMOTION_renamed_SDL_EVENT_MOUSE_MOTION,sdl2-compat-sentinel
SDL_MOUSEWHEEL,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MOUSEWHEEL_renamed_SDL_EVENT_MOUSE_WHEEL,,SDL_MOUSEWHEEL_renamed_SDL_EVENT_MOUSE_WHEEL,sdl2-compat-sentinel
SDL_MOUSE_TOUCHID,yes,no,SDL_touch.h,no,no,typecheck,typecheck-other,,,,((SDL_TouchID)-1),typecheck-other
SDL_MS_PER_SECOND,yes,no,SDL_timer.h,yes,yes,bound,-,,,,1000,-
SDL_MasksToPixelFormatEnum,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MasksToPixelFormatEnum_renamed_SDL_GetPixelFormatForMasks,,SDL_MasksToPixelFormatEnum_renamed_SDL_GetPixelFormatForMasks,sdl2-compat-sentinel
SDL_MixAudioFormat,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MixAudioFormat_renamed_SDL_MixAudio,,SDL_MixAudioFormat_renamed_SDL_MixAudio,sdl2-compat-sentinel
SDL_MouseIsHaptic,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_MouseIsHaptic_renamed_SDL_IsMouseHaptic,,SDL_MouseIsHaptic_renamed_SDL_IsMouseHaptic,sdl2-compat-sentinel
SDL_NODISCARD,yes,no,SDL_begin_code.h,no,no,parse,attribute,,,__attribute__,__attribute__((warn_unused_result)),attribute
SDL_NORETURN,yes,no,SDL_begin_code.h,no,no,parse,attribute,,,__attribute__,__attribute__((noreturn)),attribute
SDL_NO_THREAD_SAFETY_ANALYSIS,yes,no,SDL_mutex.h,no,no,resolve,attribute-argument-name,,no_thread_safety_analysis,,SDL_THREAD_ANNOTATION_ATTRIBUTE__(no_thread_safety_analysis),attribute-argument-name
SDL_NS_PER_MS,yes,no,SDL_timer.h,yes,yes,bound,-,,,,1000000,-
SDL_NS_PER_SECOND,yes,no,SDL_timer.h,yes,yes,bound,-,,,,1000000000LL,-
SDL_NS_PER_US,yes,no,SDL_timer.h,yes,yes,bound,-,,,,1000,-
SDL_NULL_WHILE_LOOP_CONDITION,yes,no,SDL_assert.h,yes,yes,bound,-,,,,(0),-
SDL_NUM_LOG_PRIORITIES,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_NUM_LOG_PRIORITIES_renamed_SDL_LOG_PRIORITY_COUNT,,SDL_NUM_LOG_PRIORITIES_renamed_SDL_LOG_PRIORITY_COUNT,sdl2-compat-sentinel
SDL_NUM_SCANCODES,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_NUM_SCANCODES_renamed_SDL_SCANCODE_COUNT,,SDL_NUM_SCANCODES_renamed_SDL_SCANCODE_COUNT,sdl2-compat-sentinel
SDL_NUM_SYSTEM_CURSORS,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_NUM_SYSTEM_CURSORS_renamed_SDL_SYSTEM_CURSOR_COUNT,,SDL_NUM_SYSTEM_CURSORS_renamed_SDL_SYSTEM_CURSOR_COUNT,sdl2-compat-sentinel
SDL_NewAudioStream,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_NewAudioStream_renamed_SDL_CreateAudioStream,,SDL_NewAudioStream_renamed_SDL_CreateAudioStream,sdl2-compat-sentinel
SDL_NumJoysticks,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_NumJoysticks_deprecated_use_SDL_GetJoysticks,,SDL_NumJoysticks_deprecated_use_SDL_GetJoysticks,sdl2-compat-sentinel
SDL_OnApplicationDidBecomeActive,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_OnApplicationDidBecomeActive_renamed_SDL_OnApplicationDidEnterForeground,,SDL_OnApplicationDidBecomeActive_renamed_SDL_OnApplicationDidEnterForeground,sdl2-compat-sentinel
SDL_OnApplicationWillResignActive,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_OnApplicationWillResignActive_renamed_SDL_OnApplicationWillEnterBackground,,SDL_OnApplicationWillResignActive_renamed_SDL_OnApplicationWillEnterBackground,sdl2-compat-sentinel
